date,Open,High,Low,Close,volume,turnover,daily_return,log_return,price_range,ma_5,ma_20,volatility_5,volatility_20,Volume_Avg,SMA_200,rsi_14,macd_12_26,macd_signal_12_26,macd_histogram_12_26,macd_signal_strength,stoch_14,stoch_smoothk,stoch_smoothd,dow_trend_spec_raw,dow_trend_spec,range,avg_range,is_mother_candle,mother_candle_trend,final_trend,trend_code,cluster,cluster_description
2014-05-20 00:00:00+05:30,7309.95,7353.65,7247.7,7275.5,255333095,11139.51,0.0016452010380598,0.0016438491773507,105.94999999999982,7194.789999999999,6890.352500000001,0.0048651819301453,0.0097626998785335,168349637.85,,81.48903636867524,149.747104574858,104.34739266892036,45.39971190593762,45.39971190593762,68.86318179361047,65.81977404184009,72.97021529031798,Uptrend,Uptrend,105.94999999999982,98.18750000000014,False,Sideways,Uptrend,2,0,Uptrend/Profitable
2014-05-21 00:00:00+05:30,7274.85,7287.15,7206.7,7252.9,203137825,9544.12,-0.0031063157171329,-0.003111150330286,80.44999999999982,7223.62,6912.115,0.0057300539921535,0.0098610409384647,172914513.45,,78.61469635590706,155.31794928659474,114.54150399245523,40.77644529413949,40.77644529413949,66.41980647602568,67.61806944519522,68.8547484012555,Downtrend,Downtrend,80.44999999999982,100.28250000000013,False,Sideways,Downtrend,0,0,Uptrend/Profitable
2014-05-22 00:00:00+05:30,7289.95,7319.55,7258.15,7276.4,240943899,10104.55,0.003240083277034,0.0032348455180137,61.40000000000055,7254.269999999999,6935.167499999999,0.0056486910131756,0.009826939972999,179227055.95,,79.42729206641648,159.78720996631364,123.59064518722694,36.1965647790867,36.1965647790867,68.96048435050538,68.08115754004716,67.17300034236082,Uptrend,Uptrend,61.40000000000055,101.76500000000014,False,Sideways,Uptrend,2,0,Uptrend/Profitable
2014-05-23 00:00:00+05:30,7306.5,7381.0,7293.9,7367.1,259638086,12002.13,0.0124649551976252,0.0123879072490492,87.10000000000036,7287.089999999999,6961.4825,0.0060474759310069,0.0100377959308278,183060311.65,,82.23330606569283,168.7031582485306,132.61314779948768,36.09001044904292,36.09001044904292,78.76641980647605,71.38223687766903,69.02715462097046,Uptrend,Uptrend,87.10000000000036,104.07750000000014,False,Sideways,Uptrend,2,0,Uptrend/Profitable
2014-05-26 00:00:00+05:30,7428.75,7504.0,7269.05,7359.05,273236339,13203.73,-0.0010926959047657,-0.0010932933321799,234.94999999999985,7306.19,6990.297500000001,0.0060173116265507,0.0096933007615613,189006088.95,6222.856750000001,81.17504170648306,173.1238794582605,140.71529413124225,32.408585327018244,32.408585327018244,77.89610249202661,75.20766888300267,71.55702110023962,Downtrend,Downtrend,234.94999999999985,110.97500000000014,True,Sideways,Downtrend,0,0,Uptrend/Profitable
2014-05-27 00:00:00+05:30,7363.1,7372.95,7274.75,7318.0,168599276,7931.22,-0.0055781656599697,-0.0055937817257782,98.19999999999982,7314.69,7018.135,0.0070852744100279,0.0098030933329757,191527919.35,6230.8075,75.81689756272254,171.33984189370858,146.84020368373552,24.499638209973057,24.499638209973057,73.45802475809504,76.7068490188659,74.4322515931792,Sideways,Downtrend,98.19999999999982,114.08750000000012,False,Sideways,Sideways,1,0,Uptrend/Profitable
2014-05-28 00:00:00+05:30,7324.95,7344.75,7302.6,7329.65,175595609,8929.71,0.0015919650177642,0.0015906991847185,42.14999999999964,7330.039999999999,7048.8550000000005,0.0066733525748979,0.0094904744396662,194532123.25,6239.06625,76.29511690460198,168.9188456036045,151.25593206770932,17.66291353589517,17.66291353589517,74.34026444285946,75.23146389766036,75.71532726650965,Sideways,Downtrend,42.14999999999964,112.64250000000013,False,Sideways,Sideways,1,0,Uptrend/Profitable
2014-05-29 00:00:00+05:30,7316.6,7325.4,7224.4,7235.65,241115398,13385.17,-0.0128246232766912,-0.0129075686833028,101.0,7321.889999999999,7075.8175,0.009337755917747,0.0101349495642426,198532549.6,6246.8175,65.10760625082254,157.5984770503483,152.52444106423712,5.0740359861111415,5.0740359861111415,53.20439623180128,67.00089514425191,72.9797360202594,Downtrend,Downtrend,101.0,111.52500000000012,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-05-30 00:00:00+05:30,7254.85,7272.5,7118.45,7229.95,312152571,13837.29,-0.0007877661302024,-0.0007880765809928,154.05000000000018,7294.460000000001,7102.575,0.0057022577246047,0.0101475619692686,208426412.0,6255.256000000001,64.49007169564321,146.4785475336903,151.31526235812777,-4.836714824437479,4.836714824437479,32.79943588193816,53.44803218553296,65.22679707581507,Downtrend,Downtrend,154.05000000000018,116.82000000000016,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-06-02 00:00:00+05:30,7264.05,7368.6,7239.5,7362.5,169891181,7833.43,0.0183334601207476,0.018167428460267,129.10000000000036,7295.15,7135.732500000001,0.0115623264917511,0.0106098933094838,211671488.4,6264.473000000001,71.30581200859217,146.67087002025528,150.38638389055328,-3.715513870297997,3.715513870297997,58.35060091172817,48.11814434182253,56.1890238905358,Uptrend,Uptrend,129.10000000000036,120.24500000000016,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-03 00:00:00+05:30,7375.35,7424.95,7342.15,7415.85,234680218,10354.94,0.0072461799660441,0.0072200525440729,82.80000000000018,7314.719999999999,7170.76,0.0113960333923138,0.0106076795653622,218990928.65,6273.724,73.50969987234774,149.40592758072398,150.19029262858743,-0.7843650478634459,0.7843650478634459,69.30034307100536,53.48345995489056,51.68321216074869,Uptrend,Uptrend,82.80000000000018,122.30750000000016,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-04 00:00:00+05:30,7417.55,7433.3,7391.35,7402.25,204592241,8913.89,-0.001833909801304,-0.0018355934726662,41.94999999999982,7329.24,7208.245000000001,0.0115816743980657,0.0101971441604791,223515551.15,6282.67325,71.99171569139818,148.7612470075219,149.90448350437433,-1.1432364968524382,1.1432364968524382,63.768115942029,63.80635330825417,55.13598586832242,Sideways,Uptrend,41.94999999999982,120.61250000000014,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-05 00:00:00+05:30,7399.75,7484.7,7360.5,7474.1,250660653,11574.51,0.0097065081563039,0.0096597026410227,124.19999999999982,7376.93,7248.957499999999,0.0082678509155045,0.0101875555409321,230971096.55,6291.54725,74.93639910420477,152.2924944557817,150.3820856946558,1.9104087611258933,1.9104087611258933,92.24484502658552,75.10443467987328,64.131415981006,Uptrend,Uptrend,124.19999999999982,124.33000000000015,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-06 00:00:00+05:30,7521.5,7592.7,7497.65,7583.4,248397596,12322.96,0.0146238343078095,0.0145179372088638,95.05000000000018,7447.620000000001,7285.1875,0.0077103369820056,0.0087649493488748,235068837.4,6300.752750000001,78.6190255756134,162.04270263369654,152.71420908246395,9.328493551232585,9.328493551232585,98.03900896151816,84.68398997671089,74.53159265494611,Uptrend,Uptrend,95.05000000000018,118.12250000000012,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-09 00:00:00+05:30,7621.65,7673.7,7580.25,7654.6,231879926,10866.56,0.0093889284489807,0.0093451264162594,93.44999999999982,7506.040000000001,7317.204999999999,0.0060382045283576,0.0078134624103557,238776579.2,6311.4865,80.61695742039953,173.514886218858,156.87434450974277,16.64054170911524,16.64054170911524,96.5601080594328,95.61465401584547,85.13435955747654,Uptrend,Uptrend,93.44999999999982,114.93750000000009,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-10 00:00:00+05:30,7679.05,7683.2,7579.3,7656.4,188669182,9475.21,0.0002351527186266,0.0002351250745597,103.89999999999964,7554.15,7344.5875,0.0069515798219746,0.0075616810076893,236598951.65,6322.69475,80.66614425152054,180.6692763642832,161.63333088065087,19.035945483632304,19.035945483632304,95.2545374059318,96.61788480896092,92.30550960050576,Uptrend,Uptrend,103.89999999999964,114.87250000000004,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-11 00:00:00+05:30,7672.4,7700.05,7589.05,7626.85,186182446,10472.71,-0.0038595162217228,-0.0038669833737107,111.0,7599.07,7370.4924999999985,0.0075834569909489,0.0077100690925624,237047866.2,6333.82175,77.20254089625728,181.85839369914083,165.67834344434883,16.18005025479198,16.18005025479198,87.41403026134805,93.07622524223753,95.1029213556813,Sideways,Uptrend,111.0,117.35500000000002,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-12 00:00:00+05:30,7641.3,7658.0,7593.8,7649.9,148207144,8187.49,0.0030222175603296,0.0030176598414749,64.19999999999982,7634.23,7396.829999999999,0.0073566648796944,0.0077029043412102,235115799.15,6345.5585,77.99619764969417,182.55632444640287,169.05393964475965,13.502384801643217,13.502384801643217,91.37723521320488,91.34860096016156,93.68090367045332,Sideways,Uptrend,64.19999999999982,117.065,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-06-13 00:00:00+05:30,7668.2,7678.5,7525.35,7542.1,174522339,11254.75,-0.0140916874730387,-0.0141919180268455,153.14999999999964,7625.969999999999,7413.784999999999,0.0087347608891894,0.0084308838206299,224184079.05,6356.226750000001,66.36059101603988,172.4232921321909,169.72781014224591,2.6954819899449944,2.6954819899449944,72.842159559835,83.87780834479595,89.43421151573169,Downtrend,Downtrend,153.14999999999964,103.07999999999996,True,Sideways,Downtrend,0,0,Uptrend/Profitable
2014-06-16 00:00:00+05:30,7534.8,7548.6,7487.55,7533.55,155377979,8449.27,-0.0011336365203326,-0.00113427957225,61.05000000000018,7601.76,7427.285000000001,0.0065924955049461,0.008338768589958,216140650.15,6366.535750000001,65.52564396640255,161.8373176166997,168.14971163713668,-6.312394020436983,6.312394020436983,71.37207702888585,78.5304906006419,84.58563330186648,Downtrend,Downtrend,61.05000000000018,101.25499999999997,False,Sideways,Downtrend,0,0,Uptrend/Profitable
2014-06-17 00:00:00+05:30,7525.05,7637.6,7509.25,7631.7,157961787,8704.2,0.0130283863517199,0.0129442469388121,128.35000000000036,7596.82,7445.094999999999,0.0098968174807217,0.0087038564675436,211272084.75,6377.311750000001,70.16616407290438,159.52879265309184,166.42552784032773,-6.89673518723589,6.89673518723589,88.2479367262723,77.48739110499771,79.96523001681186,Uptrend,Uptrend,128.35000000000036,102.375,True,Sideways,Uptrend,2,0,Uptrend/Profitable
2014-06-18 00:00:00+05:30,7636.05,7663.0,7515.5,7558.2,165078941,8963.97,-0.0096308817170486,-0.0096775585931229,147.5,7583.090000000001,7460.360000000001,0.010676839367893,0.0090380873141243,209369140.55,6388.6655,63.29512416608335,150.03887944624057,163.1481981615103,-13.109318715269724,13.109318715269724,75.61038514442912,78.41013296652909,78.14267155738958,Sideways,Uptrend,147.5,105.7275,True,Sideways,Sideways,1,0,Uptrend/Profitable
2014-06-19 00:00:00+05:30,7580.05,7606.45,7502.55,7540.7,148852437,8115.36,-0.0023153660924558,-0.0023180506972226,103.89999999999964,7561.25,7473.575,0.01034055731545,0.0090865228274526,204764567.45,6399.944,61.74477213877688,139.49790608536023,158.41813974628027,-18.920233660920047,18.920233660920047,65.40006513950705,76.41946233673615,77.43899546942099,Downtrend,Downtrend,103.89999999999964,107.85249999999996,False,Sideways,Downtrend,0,0,Uptrend/Profitable
2014-06-20 00:00:00+05:30,7543.3,7560.55,7497.3,7511.45,124132217,6801.49,-0.0038789502300847,-0.0038864928688601,63.25,7555.12,7480.7925,0.0083829492981854,0.0088099596676732,197989274.0,6410.456,59.13744728564569,127.31625566204548,152.19776292943334,-24.88150726738786,24.88150726738786,47.30371612182172,62.77138880191928,72.53366136839485,Downtrend,Downtrend,63.25,106.65999999999994,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-06-23 00:00:00+05:30,7514.0,7534.8,7441.6,7493.35,127404790,6543.64,-0.0024096545939864,-0.002412562483897,93.19999999999982,7547.08,7487.5075,0.0084155345290797,0.0088313786450006,190697696.55,6420.56375,57.51883649118313,114.87745540831293,144.73370142520926,-29.856246016896336,29.856246016896336,39.125312914151166,50.6096980584933,63.26684973238292,Downtrend,Downtrend,93.19999999999982,99.57249999999996,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-06-24 00:00:00+05:30,7515.2,7593.35,7515.2,7580.2,137002483,7146.44,0.0115902767120179,0.0115236239762753,78.15000000000055,7536.780000000001,7500.6174999999985,0.0078177990727145,0.008997134374358,189117856.9,6430.710999999999,62.7826578799341,110.75101697124865,137.93716453441715,-27.186147563168504,27.186147563168504,64.7032837579148,50.37743759796255,54.58617481945837,Uptrend,Uptrend,78.15000000000055,98.56999999999998,False,Downtrend,Uptrend,2,2,Sideways/Low Volatility
2014-06-25 00:00:00+05:30,7588.55,7589.25,7557.05,7569.25,114968325,6198.93,-0.0014445529141711,-0.0014455972866207,32.19999999999982,7538.99,7512.597500000001,0.0063670922972237,0.009026403415003,186086492.7,6441.85,61.74386836717392,105.3824282587766,131.42621727928906,-26.043789020512463,26.043789020512463,49.39059779454429,51.07306482220341,50.686733492886425,Sideways,Uptrend,32.19999999999982,98.0725,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-06-26 00:00:00+05:30,7554.1,7570.2,7481.3,7493.2,171676960,9190.64,-0.0100472305710606,-0.0100980446390834,88.89999999999964,7529.49,7525.475,0.0079145006690799,0.0088108124059622,182614570.8,6452.075499999999,54.94431474604304,93.90866299107074,123.9227064216454,-30.01404343057466,30.01404343057466,19.96517701683091,44.68635285643,48.71228509219865,Downtrend,Downtrend,88.89999999999964,97.46749999999996,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-06-27 00:00:00+05:30,7514.2,7538.75,7482.3,7508.8,126673395,6688.8,0.0020818875780708,0.0020797234532494,56.44999999999982,7528.960000000001,7539.417499999999,0.0078660388282001,0.0087900157714433,173340612.0,6461.65475,56.0143729920818,85.09350600935159,116.15686633918664,-31.06336032983505,31.06336032983505,26.001160766105578,31.78564519249359,42.51502095704234,Sideways,Downtrend,56.44999999999982,92.58749999999996,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
2014-06-30 00:00:00+05:30,7534.05,7623.65,7531.6,7611.35,152303166,7887.37,0.0136573087577243,0.0135648882427007,92.04999999999929,7552.56,7551.859999999999,0.0097218561214723,0.0083835411039547,172461211.25,6471.3095,62.34536806303432,85.39794420305498,110.0050819119603,-24.607137708905327,24.607137708905327,65.68001547688145,37.21545108660597,37.895816378509856,Uptrend,Uptrend,92.04999999999929,90.7349999999999,False,Downtrend,Uptrend,2,2,Sideways/Low Volatility
2014-07-01 00:00:00+05:30,7629.0,7649.5,7618.15,7634.7,139431498,6983.63,0.003067786923476,0.0030630908670544,31.350000000000364,7563.460000000001,7562.8025,0.0085527597990716,0.0082895057667738,167698775.25,6479.999250000001,63.62903374507043,86.52594627272993,105.30925478411424,-18.78330851138432,18.78330851138432,81.51118615449546,57.7307874658275,42.24396124830901,Uptrend,Uptrend,31.350000000000364,88.16249999999991,False,Downtrend,Uptrend,2,2,Sideways/Low Volatility
2014-07-02 00:00:00+05:30,7683.05,7732.4,7677.3,7725.15,136324329,7363.75,0.0118472238594835,0.011777594903249,55.099999999999454,7594.639999999999,7578.947499999999,0.0094424799951696,0.0085610077305385,164285379.65,6489.059249999999,68.15746271070921,93.63904252364136,102.97521233201968,-9.336169808378315,9.336169808378315,97.50687757909216,81.56602640348969,58.83742165197439,Uptrend,Uptrend,55.099999999999454,88.8199999999999,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-03 00:00:00+05:30,7734.35,7754.65,7706.8,7714.8,133755275,7320.09,-0.0013397798101006,-0.0013406781175162,47.849999999999454,7638.960000000001,7590.982500000001,0.0065297826998451,0.0084042182507518,158440110.75,6498.37975,67.12752766801017,97.31922856041092,101.84401557769796,-4.524787017287025,4.524787017287025,87.27040408880384,88.76282260746382,76.01987882559366,Sideways,Uptrend,47.849999999999454,85.00249999999987,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-04 00:00:00+05:30,7718.1,7758.0,7661.3,7751.6,113070488,5863.82,0.0047700523668792,0.0047587117164529,96.69999999999982,7687.519999999999,7599.392499999999,0.0062451049154395,0.0078738305522595,151673755.35,6507.88475,68.92553803071613,102.02912669679245,101.88103780151684,0.1480888952755918,0.1480888952755918,97.97724399494322,94.25150855427974,88.19345252174442,Uptrend,Uptrend,96.69999999999982,85.08499999999985,True,Sideways,Uptrend,2,0,Uptrend/Profitable
2014-07-07 00:00:00+05:30,7780.4,7792.0,7755.1,7787.15,173926355,8925.04,0.0045861499561379,0.0045756656133855,36.89999999999964,7722.68,7606.020000000001,0.0047481334260536,0.0076794287380302,148776076.8,6517.61775,70.59857184297532,107.39239017462114,102.9833082761377,4.409081898483436,4.409081898483436,98.61586757990855,94.6211718878852,92.54516768320958,Uptrend,Uptrend,36.89999999999964,82.25749999999985,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-08 00:00:00+05:30,7804.05,7808.85,7595.9,7623.2,180646306,9002.25,-0.0210539157458119,-0.0212787102315015,212.9500000000008,7720.38,7604.359999999999,0.0125391578077907,0.0091156496404911,148374933.0,6526.482749999999,55.70356815974155,97.29189984899222,101.8450265907086,-4.553126741716397,4.553126741716397,49.44860449285213,82.01390535590131,90.29552859935542,Downtrend,Downtrend,212.95000000000076,87.7099999999999,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-07-09 00:00:00+05:30,7637.95,7650.1,7551.65,7585.0,168348843,8176.28,-0.0050110189946478,-0.0050236162513457,98.45000000000071,7692.35,7602.2675,0.0105925575501554,0.0091437215056511,147483252.85,6534.910499999999,52.90290520516424,85.22237723091894,98.52049671875068,-13.29811948783174,13.29811948783174,39.04697072838656,62.37048093371575,79.66851939250076,Downtrend,Downtrend,98.45000000000071,87.08249999999994,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-07-10 00:00:00+05:30,7589.5,7731.05,7479.05,7567.75,258385778,11431.68,-0.0022742254449571,-0.0022768154231857,252.0,7662.94,7598.160000000001,0.0105506565451253,0.0091210823553221,152992184.55,6542.1715,51.6402732312368,73.41893498335867,93.50018437167228,-20.08124938831361,20.08124938831361,34.3498978897208,40.948491036986496,61.77762577553452,Downtrend,Downtrend,252.0,96.47249999999994,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-07-11 00:00:00+05:30,7584.1,7625.85,7447.2,7459.6,187592951,8983.29,-0.0142909054870997,-0.0143940039021555,178.65000000000057,7604.540000000001,7594.035000000001,0.0101161334934027,0.0091368018368406,153645715.15,6549.409000000001,44.47354242876016,54.70719037363597,85.74158557206502,-31.034395198429053,31.034395198429053,3.4287294345362995,25.608532684214552,42.975834884972265,Downtrend,Downtrend,178.65000000000057,97.7475,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-07-14 00:00:00+05:30,7469.0,7478.45,7422.15,7454.15,135231220,6659.48,-0.0007306021770605,-0.0007308691968958,56.30000000000018,7537.94,7590.065,0.0086931587596372,0.0091357985029024,152638377.2,6557.231,44.14108941853287,38.988790005635565,76.39102645877912,-37.40223645314356,37.40223645314356,8.275148694078082,15.35125867277839,27.302760797993145,Downtrend,Downtrend,56.30000000000018,97.51,False,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-07-15 00:00:00+05:30,7491.3,7534.9,7459.15,7526.65,122068670,6124.15,0.0097261257152057,0.0096791314237148,75.75,7518.63,7584.8125,0.0086311827301337,0.0089055610567232,150843721.35,6565.402000000001,49.54444694666155,32.01296305058531,67.51541377714037,-35.502450726555054,35.502450726555054,27.02353245409873,12.909136860904368,17.956309405965772,Uptrend,Uptrend,75.75,94.87999999999997,False,Sideways,Uptrend,2,2,Sideways/Low Volatility
2014-07-16 00:00:00+05:30,7564.15,7640.1,7532.45,7624.4,167973291,8186.24,0.0129871855340688,0.0129035751708075,107.65000000000056,7526.509999999999,7588.122499999999,0.0108089122891737,0.0091388006733893,150988438.85,6574.15475,55.75836917851041,33.98047226756262,60.80842547522482,-26.827953207662205,26.827953207662205,52.30152573054037,29.200068959572388,19.15348816441838,Uptrend,Uptrend,107.65000000000056,92.8875,True,Sideways,Uptrend,2,2,Sideways/Low Volatility
2014-07-17 00:00:00+05:30,7612.7,7655.65,7612.7,7640.45,141612002,6753.11,0.0021050836787157,0.0021028710946408,42.94999999999982,7541.05,7593.110000000001,0.0106449970172496,0.0091211784266653,150626417.1,6582.94575,56.701288998152826,36.41506812396801,55.92975400497347,-19.51468588100545,19.51468588100545,56.45202999741396,45.25902939401768,29.122745071498144,Uptrend,Uptrend,42.94999999999982,89.84,False,Uptrend,Uptrend,2,2,Sideways/Low Volatility
2014-07-18 00:00:00+05:30,7630.25,7685.0,7595.5,7663.9,134603073,6903.7,0.0030691909507947,0.0030644905993101,89.5,7581.910000000001,7600.7325,0.0057041486371133,0.0090698963533681,151149959.9,6592.09925,58.10619083647055,39.7781837593393,52.69943995584664,-12.921256196507343,12.921256196507343,62.51616239979301,57.08990604258244,43.8496681320575,Uptrend,Uptrend,89.5,91.1525,False,Uptrend,Uptrend,2,2,Sideways/Low Volatility
2014-07-21 00:00:00+05:30,7701.65,7722.1,7674.0,7684.2,105401279,5794.45,0.0026487819517477,0.0026452801112121,48.10000000000037,7627.92,7610.275,0.0049405949460245,0.0090389867647511,150049784.35,6601.84375,59.33622337016616,43.57916400062186,50.875384764801694,-7.296220764179836,7.296220764179836,67.76570985259883,62.2446340832686,54.86452317328958,Uptrend,Uptrend,48.10000000000037,88.89750000000004,False,Uptrend,Uptrend,2,2,Sideways/Low Volatility
2014-07-22 00:00:00+05:30,7708.2,7773.85,7704.8,7767.85,120081148,6494.69,0.0108859738164026,0.0108271481349383,69.05000000000018,7676.160000000001,7619.657499999999,0.0051746678483817,0.0089980546548468,149203717.6,6611.78275,64.02368777451122,52.73344579649074,51.2469969711395,1.4864488253512391,1.4864488253512391,89.39746573571246,73.22644599603477,64.18699537396193,Uptrend,Uptrend,69.05000000000018,88.44250000000002,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-23 00:00:00+05:30,7794.9,7809.2,7752.9,7795.75,122119113,7062.52,0.0035917274406689,0.0035852925912121,56.30000000000018,7710.43,7630.982500000001,0.0036334394215891,0.0089887897940838,149561257.0,6621.213000000001,65.45406366523133,61.5302939750618,53.30365637192397,8.226637603137831,8.226637603137831,96.52499677044314,84.5627241195848,73.34460139962938,Uptrend,Uptrend,56.30000000000018,89.64750000000004,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-24 00:00:00+05:30,7796.25,7835.65,7771.65,7830.6,117608370,6271.45,0.0044703845043774,0.0044604220153056,64.0,7748.460000000001,7647.852499999999,0.0033964083409421,0.0085830715951199,146857827.5,6630.8295,67.20788837241872,70.50126854260179,56.74317880605953,13.75808973654226,13.75808973654226,98.7787182587668,94.90039358830744,84.22985456797566,Uptrend,Uptrend,64.0,88.40250000000006,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-25 00:00:00+05:30,7828.2,7840.95,7748.6,7790.45,153936037,7827.61,-0.0051273210226547,-0.005140510838018,92.34999999999944,7773.769999999999,7661.935,0.0057106379375536,0.0087399957880854,148220959.6,6640.251,63.22545404268294,73.52352760785197,60.09924856641803,13.424279041433948,13.424279041433948,87.94173829990449,94.4151511097048,91.29275627253236,Downtrend,Downtrend,92.34999999999944,90.19750000000003,False,Uptrend,Downtrend,0,0,Uptrend/Profitable
2014-07-28 00:00:00+05:30,7792.9,7799.9,7722.65,7748.7,116534670,6107.78,-0.0053591255960824,-0.0053735372218621,77.25,7786.67,7668.802500000001,0.0069296293224112,0.0084197561183,146432534.8,6649.3525,59.29109952852065,71.72303510788697,62.42400587471182,9.299029233175157,9.299029233175157,77.97277936962752,88.23107864276626,92.51554111359285,Downtrend,Downtrend,77.25,89.45750000000007,False,Uptrend,Downtrend,0,0,Uptrend/Profitable
2014-07-30 00:00:00+05:30,7746.2,7798.7,7707.6,7791.4,178110084,10175.5,0.0055106017783628,0.0054954739625157,91.09999999999944,7791.38,7676.6375,0.0053934268948506,0.0084699922623531,148366464.1,6658.27225,61.90227836113917,72.90130411665723,64.5194655231009,8.381838593556324,8.381838593556324,88.1685768863419,84.69436485195797,89.11353153480968,Sideways,Downtrend,91.09999999999944,92.44500000000002,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-07-31 00:00:00+05:30,7784.65,7791.85,7711.15,7721.3,208857257,11718.26,-0.0089970993659674,-0.0090378176796087,80.70000000000073,7776.49,7676.445,0.0064855374955324,0.0083531860751418,151993110.5,6666.774,55.597402079478734,67.40164246692893,65.09590091186651,2.3057415550624256,2.3057415550624256,71.43027698185301,79.19054441260748,84.03866263577724,Sideways,Downtrend,80.70000000000073,93.7250000000001,False,Uptrend,Uptrend,2,0,Uptrend/Profitable
2014-08-01 00:00:00+05:30,7662.5,7716.7,7593.9,7602.6,181070405,9796.7,-0.0153730589408519,-0.0154924495916462,122.80000000000018,7730.889999999999,7670.834999999999,0.0075897552338764,0.0090340369420116,154358867.0,6674.306,46.888664863200034,52.85573499244674,62.64786772798256,-9.792132735535816,9.792132735535816,43.08739255014342,67.5620821394461,77.14899713467052,Downtrend,Downtrend,122.80000000000018,97.47250000000012,True,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-08-04 00:00:00+05:30,7639.55,7694.8,7622.05,7683.65,137040004,7495.07,0.0106608265593348,0.010604400625005,72.75,7709.530000000001,7667.4375,0.0106449028968928,0.0093132490927786,155557342.8,6682.160750000001,52.37432406620998,47.32255124471885,59.58280443132982,-12.260253186610967,12.260253186610967,58.800419067574616,57.772696199857016,68.1751075839702,Sideways,Downtrend,72.75,96.27500000000012,False,Sideways,Sideways,1,2,Sideways/Low Volatility
2014-08-05 00:00:00+05:30,7706.65,7752.45,7638.05,7746.55,128238762,6772.55,0.0081862135833881,0.0081528882854447,114.39999999999964,7709.1,7665.407499999999,0.0114925275134408,0.0094484752336854,153272963.15,6690.44825,56.15880480680504,47.46581125724242,57.159405796512345,-9.693594539269924,9.693594539269924,69.40032414910871,57.096045255608914,60.81027453163734,Uptrend,Uptrend,114.39999999999964,100.15000000000012,True,Sideways,Uptrend,2,2,Sideways/Low Volatility
2014-08-06 00:00:00+05:30,7726.15,7740.95,7658.95,7672.05,116361342,6905.9,-0.0096171844240339,-0.0096637281959078,82.0,7685.23,7667.85,0.0116682318467165,0.008410165215602,150058714.95,6698.579249999999,50.990536636173,41.0941111387674,53.94634686496336,-12.852235726195955,12.852235726195955,31.63327261687937,53.27800527785423,56.048915577773386,Sideways,Uptrend,82.0,93.6025000000001,False,Sideways,Sideways,1,2,Sideways/Low Volatility
2014-08-07 00:00:00+05:30,7651.15,7708.95,7630.4,7649.25,116792296,6030.02,-0.0029718263045731,-0.0029762509487224,78.55000000000018,7670.82,7671.0625,0.0111993693141149,0.0083538841834432,147480887.6,6705.87875,49.48945902327214,33.81492601872196,49.92006269571508,-16.10513667699312,16.10513667699312,22.404371584699582,41.14598945022922,50.50667999456412,Downtrend,Downtrend,78.55000000000018,92.60750000000009,False,Sideways,Downtrend,0,2,Sideways/Low Volatility
2014-08-08 00:00:00+05:30,7588.7,7592.45,7540.1,7568.55,118429659,6283.56,-0.0105500539268555,-0.0106061002890759,52.349999999999454,7664.01,7671.102499999999,0.0098692533477395,0.0086942174660884,140483081.65,6712.696749999999,44.49645052568994,21.28889863385939,44.193829883343945,-22.904931249484555,22.904931249484555,9.45653980388894,21.16472800182263,38.52957424330202,Downtrend,Downtrend,52.349999999999454,82.62500000000004,False,Downtrend,Downtrend,0,2,Sideways/Low Volatility
