episode,step,portfolio_value,reward,action,price,date
258,1033,100000.0,-0.0010000000474974513,2,0.0,Step_1033
258,1034,100000.0,0.0,0,0.0,Step_1034
258,1035,100000.0,-0.0010000000474974513,2,0.0,Step_1035
258,1036,100000.0,-0.0010000000474974513,2,0.0,Step_1036
259,1037,100000.0,-0.3209710121154785,1,0.0,Step_1037
259,1038,99876.47088788141,-0.033767931163311005,0,0.0,Step_1038
259,1039,101377.2859253222,0.40245363116264343,0,0.0,Step_1039
259,1040,100096.1489480923,-0.33200058341026306,0,0.0,Step_1040
260,1041,100405.6084763894,0.08135812729597092,1,0.0,Step_1041
260,1042,100147.72553614182,-0.06757386028766632,1,0.0,Step_1042
260,1043,98673.0171667261,-0.3788970112800598,1,0.0,Step_1043
260,1044,99074.16840711121,0.10459841787815094,0,0.0,Step_1044
261,1045,100343.8439203301,0.3282877802848816,0,0.0,Step_1045
261,1046,100000.0,0.09545792639255524,2,0.0,Step_1046
261,1047,100000.0,0.0,0,0.0,Step_1047
261,1048,100000.0,-0.0010000000474974513,2,0.0,Step_1048
262,1049,100000.0,0.0,0,0.0,Step_1049
262,1050,100000.0,0.12297099828720093,1,0.0,Step_1050
262,1051,100782.92391250185,0.2132851779460907,0,0.0,Step_1051
262,1052,100000.0,0.1758914440870285,2,0.0,Step_1052
263,1053,100000.0,0.49530771374702454,1,0.0,Step_1053
263,1054,100000.0,0.001843130448833108,2,0.0,Step_1054
263,1055,100000.0,0.0,0,0.0,Step_1055
263,1056,100000.0,-0.0010000000474974513,2,0.0,Step_1056
264,1057,100000.0,0.02343253791332245,1,0.0,Step_1057
264,1058,100220.51113041914,0.06088581681251526,0,0.0,Step_1058
264,1059,100467.98693711236,0.07007211446762085,0,0.0,Step_1059
264,1060,100000.0,0.015798648819327354,2,0.0,Step_1060
265,1061,100000.0,0.0,0,0.0,Step_1061
265,1062,100000.0,0.14483065903186798,1,0.0,Step_1062
265,1063,99942.47249651572,-0.018760159611701965,0,0.0,Step_1063
265,1064,100000.0,-0.05796819552779198,2,0.0,Step_1064
266,1065,100000.0,0.07579559087753296,1,0.0,Step_1065
266,1066,100898.01116414146,0.29076722264289856,0,0.0,Step_1066
266,1067,100000.0,0.15214404463768005,2,0.0,Step_1067
266,1068,100000.0,-0.0010000000474974513,2,0.0,Step_1068
267,1069,100000.0,-0.0010000000474974513,2,0.0,Step_1069
267,1070,100000.0,0.06860710680484772,1,0.0,Step_1070
267,1071,100000.0,0.11022260785102844,2,0.0,Step_1071
267,1072,100000.0,-0.11893495172262192,1,0.0,Step_1072
268,1073,99635.33935646748,-0.12480071932077408,1,0.0,Step_1073
268,1074,100000.0,-0.021830309182405472,2,0.0,Step_1074
268,1075,100000.0,-0.0010000000474974513,2,0.0,Step_1075
268,1076,100000.0,-0.0010000000474974513,2,0.0,Step_1076
269,1077,100000.0,-0.0010000000474974513,2,0.0,Step_1077
269,1078,100000.0,-0.3585938513278961,1,0.0,Step_1078
269,1079,100000.0,0.01742415502667427,2,0.0,Step_1079
269,1080,100000.0,0.0,0,0.0,Step_1080
270,1081,100000.0,-0.0010000000474974513,2,0.0,Step_1081
270,1082,100000.0,0.0,0,0.0,Step_1082
270,1083,100000.0,-0.0010000000474974513,2,0.0,Step_1083
270,1084,100000.0,-0.0010000000474974513,2,0.0,Step_1084
271,1085,100000.0,0.4376084804534912,1,0.0,Step_1085
271,1086,100000.0,0.08026672899723053,2,0.0,Step_1086
271,1087,100000.0,0.0,0,0.0,Step_1087
271,1088,100000.0,-0.18375080823898315,1,0.0,Step_1088
272,1089,98876.25498971816,-0.2966012954711914,1,0.0,Step_1089
272,1090,100000.0,-0.08069837838411331,2,0.0,Step_1090
272,1091,100000.0,0.14868099987506866,1,0.0,Step_1091
272,1092,100023.64696894366,0.006343104876577854,1,0.0,Step_1092
273,1093,100441.41008694812,0.11150652915239334,0,0.0,Step_1093
273,1094,100457.17473291054,0.004194481298327446,1,0.0,Step_1094
273,1095,101808.68995792053,0.34883832931518555,1,0.0,Step_1095
273,1096,100000.0,0.15969306230545044,2,0.0,Step_1096
274,1097,100000.0,-0.0010000000474974513,2,0.0,Step_1097
274,1098,100000.0,0.0,0,0.0,Step_1098
274,1099,100000.0,-0.0010000000474974513,2,0.0,Step_1099
274,1100,100000.0,-9.999999747378752e-05,0,0.0,Step_1100
275,1101,100000.0,0.10800464451313019,1,0.0,Step_1101
275,1102,99716.44839601105,-0.06612959504127502,0,0.0,Step_1102
275,1103,99453.92286435179,-0.0640057772397995,0,0.0,Step_1103
275,1104,102056.34987384356,0.5996566414833069,0,0.0,Step_1104
276,1105,102292.44262885978,0.05405082926154137,1,0.0,Step_1105
276,1106,102735.79238255437,0.10160385817289352,1,0.0,Step_1106
276,1107,104476.7511714526,0.39211711287498474,1,0.0,Step_1107
276,1108,100000.0,0.4879056215286255,2,0.0,Step_1108
277,1109,100000.0,0.08682160079479218,1,0.0,Step_1109
277,1110,100000.0,0.08418966084718704,2,0.0,Step_1110
277,1111,100000.0,0.0,0,0.0,Step_1111
277,1112,100000.0,0.009644192643463612,1,0.0,Step_1112
278,1113,100000.0,0.04218422621488571,2,0.0,Step_1113
278,1114,100000.0,-0.0010000000474974513,2,0.0,Step_1114
278,1115,100000.0,0.0,0,0.0,Step_1115
278,1116,100000.0,-0.0010000000474974513,2,0.0,Step_1116
279,1117,100000.0,-0.09869880974292755,1,0.0,Step_1117
279,1118,99862.44368788473,-0.0361182764172554,0,0.0,Step_1118
279,1119,100000.0,-0.07231585681438446,2,0.0,Step_1119
279,1120,100000.0,-0.0010000000474974513,2,0.0,Step_1120
280,1121,100000.0,0.11679266393184662,1,0.0,Step_1121
280,1122,100722.07855887829,0.18398016691207886,1,0.0,Step_1122
280,1123,101704.50233785338,0.24744205176830292,0,0.0,Step_1123
280,1124,102801.33791758849,0.2955813705921173,1,0.0,Step_1124
281,1125,102846.28541074421,0.011980228126049042,0,0.0,Step_1125
281,1126,100000.0,0.3538847267627716,2,0.0,Step_1126
281,1127,100000.0,0.08380004018545151,1,0.0,Step_1127
281,1128,99306.37527683159,-0.1959189474582672,1,0.0,Step_1128
282,1129,98422.20048789811,-0.2480161488056183,0,0.0,Step_1129
282,1130,98502.58001416479,0.0230697114020586,0,0.0,Step_1130
282,1131,98560.47575686038,0.016871081665158272,0,0.0,Step_1131
282,1132,100000.0,-0.2382097989320755,2,0.0,Step_1132
283,1133,100000.0,0.0,0,0.0,Step_1133
283,1134,100000.0,-0.0010000000474974513,2,0.0,Step_1134
283,1135,100000.0,0.0,0,0.0,Step_1135
283,1136,100000.0,0.0,0,0.0,Step_1136
284,1137,100000.0,0.0,0,0.0,Step_1137
284,1138,100000.0,-0.0010000000474974513,2,0.0,Step_1138
284,1139,100000.0,-0.5197175145149231,1,0.0,Step_1139
284,1140,99489.53664316099,-0.13553939759731293,0,0.0,Step_1140
285,1141,100000.0,-0.06536424905061722,2,0.0,Step_1141
285,1142,100000.0,0.0,0,0.0,Step_1142
285,1143,100000.0,0.0,0,0.0,Step_1143
285,1144,100000.0,0.0,0,0.0,Step_1144
286,1145,100000.0,-0.0010000000474974513,2,0.0,Step_1145
286,1146,100000.0,0.0,0,0.0,Step_1146
286,1147,100000.0,0.0,0,0.0,Step_1147
286,1148,100000.0,-0.0010000000474974513,2,0.0,Step_1148
287,1149,100000.0,-0.0010000000474974513,2,0.0,Step_1149
287,1150,100000.0,-9.999999747378752e-05,0,0.0,Step_1150
287,1151,100000.0,0.0,0,0.0,Step_1151
287,1152,100000.0,-0.5547975897789001,1,0.0,Step_1152
288,1153,99991.00951193637,-0.0024002755526453257,1,0.0,Step_1153
288,1154,100000.0,0.17948956787586212,2,0.0,Step_1154
288,1155,100000.0,-0.0010000000474974513,2,0.0,Step_1155
288,1156,100000.0,0.0,0,0.0,Step_1156
289,1157,100000.0,0.21302273869514465,1,0.0,Step_1157
289,1158,100004.61899098141,0.0011509597534313798,1,0.0,Step_1158
289,1159,100000.0,0.06243375316262245,2,0.0,Step_1159
289,1160,100000.0,0.0,0,0.0,Step_1160
290,1161,100000.0,0.005569503176957369,1,0.0,Step_1161
290,1162,100611.02347856293,0.15968109667301178,0,0.0,Step_1162
290,1163,99656.61961083557,-0.25290825963020325,0,0.0,Step_1163
290,1164,100000.0,-0.08438048511743546,2,0.0,Step_1164
291,1165,100000.0,0.0,0,0.0,Step_1165
291,1166,100000.0,0.0,0,0.0,Step_1166
291,1167,100000.0,-0.21091075241565704,1,0.0,Step_1167
291,1168,100000.0,0.06150949001312256,2,0.0,Step_1168
292,1169,100000.0,-0.09435740858316422,1,0.0,Step_1169
292,1170,98892.03767429123,-0.27553293108940125,1,0.0,Step_1170
292,1171,97803.12682328567,-0.2807595431804657,0,0.0,Step_1171
292,1172,98658.0617505924,0.22518077492713928,1,0.0,Step_1172
293,1173,98112.11792862842,-0.14202198386192322,0,0.0,Step_1173
293,1174,100000.0,-0.25864747166633606,2,0.0,Step_1174
293,1175,100000.0,0.46806731820106506,1,0.0,Step_1175
293,1176,99914.18575483529,-0.022357484325766563,0,0.0,Step_1176
294,1177,97180.1319018957,-0.6763696670532227,0,0.0,Step_1177
294,1178,100000.0,-0.33013471961021423,2,0.0,Step_1178
294,1179,100000.0,0.3914029896259308,1,0.0,Step_1179
294,1180,101632.79008728561,0.37364211678504944,1,0.0,Step_1180
295,1181,99211.98803637917,-0.5238068103790283,0,0.0,Step_1181
295,1182,100000.0,0.05315317586064339,2,0.0,Step_1182
295,1183,100000.0,-0.0010000000474974513,2,0.0,Step_1183
295,1184,100000.0,0.09965503215789795,1,0.0,Step_1184
296,1185,100000.0,0.13420744240283966,2,0.0,Step_1185
296,1186,100000.0,-0.0010000000474974513,2,0.0,Step_1186
296,1187,100000.0,-0.0010000000474974513,2,0.0,Step_1187
296,1188,100000.0,0.0,0,0.0,Step_1188
297,1189,100000.0,-0.0010000000474974513,2,0.0,Step_1189
297,1190,100000.0,0.0,0,0.0,Step_1190
297,1191,100000.0,-0.0827459990978241,1,0.0,Step_1191
297,1192,99943.04112430825,-0.012768388725817204,1,0.0,Step_1192
298,1193,100000.0,-0.024902381002902985,2,0.0,Step_1193
298,1194,100000.0,0.0,0,0.0,Step_1194
298,1195,100000.0,-0.001179925398901105,1,0.0,Step_1195
298,1196,97664.64296724928,-0.5184206366539001,1,0.0,Step_1196
299,1197,96462.87381127423,-0.2935670018196106,1,0.0,Step_1197
299,1198,96410.1074299808,-0.02264164574444294,1,0.0,Step_1198
299,1199,100000.0,-0.37840214371681213,2,0.0,Step_1199
299,1200,100000.0,-0.21352222561836243,1,0.0,Step_1200
300,1201,100000.0,-0.0010000000474974513,2,0.0,Step_1201
300,1202,100000.0,0.05552409961819649,1,0.0,Step_1202
300,1203,100000.0,0.010855527594685555,2,0.0,Step_1203
300,1204,100000.0,-0.18169032037258148,1,0.0,Step_1204
301,1205,100000.0,0.01507896650582552,2,0.0,Step_1205
301,1206,100000.0,0.007329694461077452,1,0.0,Step_1206
301,1207,101364.1472539993,0.40285420417785645,0,0.0,Step_1207
301,1208,100000.0,0.14553765952587128,2,0.0,Step_1208
302,1209,100000.0,0.05166494473814964,1,0.0,Step_1209
302,1210,100000.0,0.060623399913311005,2,0.0,Step_1210
302,1211,100000.0,0.0,0,0.0,Step_1211
302,1212,100000.0,-0.0010000000474974513,2,0.0,Step_1212
303,1213,100000.0,-0.0010000000474974513,2,0.0,Step_1213
303,1214,100000.0,-0.0010000000474974513,2,0.0,Step_1214
303,1215,100000.0,-0.0010000000474974513,2,0.0,Step_1215
303,1216,100000.0,-0.0010000000474974513,2,0.0,Step_1216
304,1217,100000.0,0.0,0,0.0,Step_1217
304,1218,100000.0,0.0,0,0.0,Step_1218
304,1219,100000.0,-0.0010000000474974513,2,0.0,Step_1219
304,1220,100000.0,-0.0010000000474974513,2,0.0,Step_1220
305,1221,100000.0,-0.20268525183200836,1,0.0,Step_1221
305,1222,99141.55441030135,-0.26478311419487,1,0.0,Step_1222
305,1223,100000.0,0.06826476007699966,2,0.0,Step_1223
305,1224,100000.0,0.1678338497877121,1,0.0,Step_1224
306,1225,100000.0,-0.0038735964335501194,2,0.0,Step_1225
306,1226,100000.0,-0.0010000000474974513,2,0.0,Step_1226
306,1227,100000.0,0.0,0,0.0,Step_1227
306,1228,100000.0,-0.0010000000474974513,2,0.0,Step_1228
307,1229,100000.0,-0.0010000000474974513,2,0.0,Step_1229
307,1230,100000.0,-0.08338124305009842,1,0.0,Step_1230
307,1231,100000.0,-0.002889343537390232,2,0.0,Step_1231
307,1232,100000.0,0.0,0,0.0,Step_1232
308,1233,100000.0,-0.0010000000474974513,2,0.0,Step_1233
308,1234,100000.0,-0.0010000000474974513,2,0.0,Step_1234
308,1235,100000.0,0.03197089210152626,1,0.0,Step_1235
308,1236,102987.30451887054,0.7640895247459412,1,0.0,Step_1236
309,1237,100000.0,0.5316441059112549,2,0.0,Step_1237
309,1238,100000.0,0.0,0,0.0,Step_1238
309,1239,100000.0,-0.0005000000237487257,1,0.0,Step_1239
309,1240,100000.0,0.019756725057959557,2,0.0,Step_1240
310,1241,100000.0,-0.0010000000474974513,2,0.0,Step_1241
310,1242,100000.0,0.20851443707942963,1,0.0,Step_1242
310,1243,100164.52010380599,0.04162389412522316,0,0.0,Step_1243
310,1244,100000.0,-0.015162251889705658,2,0.0,Step_1244
311,1245,100000.0,0.0,0,0.0,Step_1245
311,1246,100000.0,0.0,0,0.0,Step_1246
311,1247,100000.0,-0.02824283204972744,1,0.0,Step_1247
311,1248,100000.0,-0.05628165602684021,2,0.0,Step_1248
312,1249,100000.0,-0.0010000000474974513,2,0.0,Step_1249
312,1250,100000.0,-0.31896674633026123,1,0.0,Step_1250
312,1251,99921.22338697975,-0.019549911841750145,0,0.0,Step_1251
312,1252,100000.0,0.17481251060962677,2,0.0,Step_1252
313,1253,100000.0,-0.0010000000474974513,2,0.0,Step_1253
313,1254,100000.0,0.0,0,0.0,Step_1254
313,1255,100000.0,-0.0010000000474974513,2,0.0,Step_1255
313,1256,100000.0,0.3891582489013672,1,0.0,Step_1256
314,1257,100938.89284489807,0.26353463530540466,1,0.0,Step_1257
314,1258,100000.0,0.09576289355754852,2,0.0,Step_1258
314,1259,100000.0,-0.1094638928771019,1,0.0,Step_1259
314,1260,100000.0,0.029722176492214203,2,0.0,Step_1260
315,1261,100000.0,-0.3827846348285675,1,0.0,Step_1261
315,1262,100000.0,-0.01183636486530304,2,0.0,Step_1262
315,1263,100000.0,-0.0010000000474974513,2,0.0,Step_1263
315,1264,100000.0,-0.0010000000474974513,2,0.0,Step_1264
316,1265,100000.0,0.0,0,0.0,Step_1265
316,1266,100000.0,0.0,0,0.0,Step_1266
316,1267,100000.0,-0.0010000000474974513,2,0.0,Step_1267
316,1268,100000.0,-0.0010000000474974513,2,0.0,Step_1268
317,1269,100000.0,-0.038461796939373016,1,0.0,Step_1269
317,1270,98995.27694289394,-0.26705998182296753,1,0.0,Step_1270
317,1271,99201.37398024905,0.05539876967668533,1,0.0,Step_1271
317,1272,100000.0,0.05511977896094322,2,0.0,Step_1272
318,1273,100000.0,0.0,0,0.0,Step_1273
318,1274,100000.0,-0.0010000000474974513,2,0.0,Step_1274
318,1275,100000.0,-0.036898717284202576,1,0.0,Step_1275
318,1276,100477.00523668792,0.13343676924705505,0,0.0,Step_1276
319,1277,100937.80784984706,0.12970300018787384,0,0.0,Step_1277
319,1278,100000.0,-0.11923282593488693,2,0.0,Step_1278
319,1279,100000.0,-0.1313789188861847,1,0.0,Step_1279
319,1280,99772.57745550429,-0.05946905538439751,1,0.0,Step_1280
320,1281,100000.0,-0.16582630574703217,2,0.0,Step_1281
320,1282,100000.0,0.0,0,0.0,Step_1282
320,1283,100000.0,-0.0010000000474974513,2,0.0,Step_1283
320,1284,100000.0,0.0,0,0.0,Step_1284
321,1285,100000.0,0.0,0,0.0,Step_1285
321,1286,100000.0,0.0,0,0.0,Step_1286
321,1287,100000.0,0.06906205415725708,1,0.0,Step_1287
321,1288,100000.0,0.10835973918437958,2,0.0,Step_1288
322,1289,100000.0,0.0,0,0.0,Step_1289
322,1290,100000.0,0.11978109925985336,1,0.0,Step_1290
322,1291,100000.0,-0.05177320912480354,2,0.0,Step_1291
322,1292,100000.0,-0.0010000000474974513,2,0.0,Step_1292
323,1293,100000.0,0.14867715537548065,1,0.0,Step_1293
323,1294,100000.0,-0.09047099202871323,2,0.0,Step_1294
323,1295,100000.0,-0.4043307602405548,1,0.0,Step_1295
323,1296,101066.08265593348,0.27599775791168213,0,0.0,Step_1296
324,1297,100000.0,0.18884311616420746,2,0.0,Step_1297
324,1298,100000.0,-0.0010000000474974513,2,0.0,Step_1298
324,1299,100000.0,-0.0010000000474974513,2,0.0,Step_1299
324,1300,100000.0,-0.0010000000474974513,2,0.0,Step_1300
325,1301,100000.0,0.20836183428764343,1,0.0,Step_1301
325,1302,101325.73646562069,0.35683906078338623,0,0.0,Step_1302
325,1303,101489.65046977754,0.044024500995874405,0,0.0,Step_1303
325,1304,100000.0,0.21684996783733368,2,0.0,Step_1304
326,1305,100000.0,-0.0010000000474974513,2,0.0,Step_1305
326,1306,100000.0,0.0,0,0.0,Step_1306
326,1307,100000.0,-0.0010000000474974513,2,0.0,Step_1307
326,1308,100000.0,0.05509172007441521,1,0.0,Step_1308
327,1309,100280.06234872197,0.07765579968690872,0,0.0,Step_1309
327,1310,100192.62206789927,-0.02423219196498394,0,0.0,Step_1310
327,1311,100000.0,0.016797969117760658,2,0.0,Step_1311
327,1312,100000.0,0.0,0,0.0,Step_1312
328,1313,100000.0,-0.0010000000474974513,2,0.0,Step_1313
328,1314,100000.0,0.26235058903694153,1,0.0,Step_1314
328,1315,100000.0,0.06844876706600189,2,0.0,Step_1315
328,1316,100000.0,0.12029923498630524,1,0.0,Step_1316
329,1317,100000.0,-0.023483265191316605,2,0.0,Step_1317
329,1318,100000.0,0.0,0,0.0,Step_1318
329,1319,100000.0,0.34381547570228577,1,0.0,Step_1319
329,1320,100000.0,-0.02613035961985588,2,0.0,Step_1320
330,1321,100000.0,-0.0010000000474974513,2,0.0,Step_1321
330,1322,100000.0,-0.03557854890823364,1,0.0,Step_1322
330,1323,100244.8767577328,0.08278481662273407,0,0.0,Step_1323
330,1324,99459.53968116552,-0.2581133544445038,0,0.0,Step_1324
331,1325,100000.0,-0.18947559595108032,2,0.0,Step_1325
331,1326,100000.0,0.0,0,0.0,Step_1326
331,1327,100000.0,0.5163096785545349,1,0.0,Step_1327
331,1328,100082.5656982655,0.02443855069577694,0,0.0,Step_1328
332,1329,100000.0,0.038379818201065063,2,0.0,Step_1329
332,1330,100000.0,-0.44201114773750305,1,0.0,Step_1330
332,1331,99811.03953202661,-0.052729442715644836,1,0.0,Step_1331
332,1332,98681.64214753883,-0.3090219497680664,1,0.0,Step_1332
333,1333,99392.58252209217,0.1951928734779358,1,0.0,Step_1333
333,1334,99268.47977249908,-0.03433765843510628,0,0.0,Step_1334
333,1335,99342.06833758442,0.0205844696611166,0,0.0,Step_1335
333,1336,100000.0,-0.09030299633741379,2,0.0,Step_1336
334,1337,100000.0,0.0,0,0.0,Step_1337
334,1338,100000.0,-0.034267932176589966,1,0.0,Step_1338
334,1339,101502.67127392352,0.40245363116264343,0,0.0,Step_1339
334,1340,100000.0,0.021494975313544273,2,0.0,Step_1340
335,1341,100000.0,-0.0010000000474974513,2,0.0,Step_1341
335,1342,100000.0,-0.06807386130094528,1,0.0,Step_1342
335,1343,100000.0,-0.14775331318378448,2,0.0,Step_1343
335,1344,100000.0,0.0,0,0.0,Step_1344
336,1345,100000.0,0.32778775691986084,1,0.0,Step_1345
336,1346,100613.62540294947,0.1569851189851761,0,0.0,Step_1346
336,1347,101478.53897504885,0.22790804505348206,1,0.0,Step_1347
336,1348,101715.23212427342,0.06177232414484024,1,0.0,Step_1348
337,1349,100000.0,0.14202354848384857,2,0.0,Step_1349
337,1350,100000.0,-0.0010000000474974513,2,0.0,Step_1350
337,1351,100000.0,0.21278518438339233,1,0.0,Step_1351
337,1352,100973.36983727729,0.26891085505485535,0,0.0,Step_1352
338,1353,100000.0,0.28594884276390076,2,0.0,Step_1353
338,1354,100000.0,0.0,0,0.0,Step_1354
338,1355,100000.0,-0.0010000000474974513,2,0.0,Step_1355
338,1356,100000.0,0.0,0,0.0,Step_1356
339,1357,100000.0,0.02343253791332245,1,0.0,Step_1357
339,1358,100000.0,0.021551113575696945,2,0.0,Step_1358
339,1359,100000.0,0.0,0,0.0,Step_1359
339,1360,100000.0,-0.09045470505952835,1,0.0,Step_1360
340,1361,100383.47182588822,0.113614521920681,1,0.0,Step_1361
340,1362,100872.23388790179,0.14533065259456635,1,0.0,Step_1362
340,1363,100814.20461003727,-0.018760159611701965,0,0.0,Step_1363
340,1364,100292.53934923455,-0.1644655466079712,1,0.0,Step_1364
341,1365,100527.04942060457,0.07629559189081192,0,0.0,Step_1365
341,1366,101429.7935473836,0.29076722264289856,0,0.0,Step_1366
341,1367,100000.0,0.20565350353717804,2,0.0,Step_1367
341,1368,100000.0,-0.24772542715072632,1,0.0,Step_1368
342,1369,100149.47241554513,0.04742564633488655,0,0.0,Step_1369
342,1370,100367.47763821768,0.06910710781812668,1,0.0,Step_1370
342,1371,101478.77255379234,0.347310334444046,0,0.0,Step_1371
342,1372,101096.52491403857,-0.11843495070934296,0,0.0,Step_1372
343,1373,100727.86567569802,-0.12480071932077408,0,0.0,Step_1373
343,1374,100000.0,0.08758828788995743,2,0.0,Step_1374
343,1375,100000.0,0.106636643409729,1,0.0,Step_1375
343,1376,99695.25010508616,-0.10354253649711609,1,0.0,Step_1376
344,1377,100000.0,-0.14779578149318695,2,0.0,Step_1377
344,1378,100000.0,-0.0010000000474974513,2,0.0,Step_1378
344,1379,100000.0,0.0,0,0.0,Step_1379
344,1380,100000.0,-0.23060733079910278,1,0.0,Step_1380
345,1381,99170.37465783984,-0.2518044412136078,1,0.0,Step_1381
345,1382,99116.11137237879,-0.01675584726035595,0,0.0,Step_1382
345,1383,100000.0,-0.27217817306518555,2,0.0,Step_1383
345,1384,100000.0,0.0,0,0.0,Step_1384
346,1385,100000.0,-0.0010000000474974513,2,0.0,Step_1385
346,1386,100000.0,-0.0010000000474974513,2,0.0,Step_1386
346,1387,100000.0,-0.0010000000474974513,2,0.0,Step_1387
346,1388,100000.0,-0.18375080823898315,1,0.0,Step_1388
347,1389,100000.0,-0.11287450045347214,2,0.0,Step_1389
347,1390,100000.0,0.0,0,0.0,Step_1390
347,1391,100000.0,0.0,0,0.0,Step_1391
347,1392,100000.0,0.005843104794621468,1,0.0,Step_1392
348,1393,100000.0,0.04126643389463425,2,0.0,Step_1393
348,1394,100000.0,-0.0010000000474974513,2,0.0,Step_1394
348,1395,100000.0,0.3483383357524872,1,0.0,Step_1395
348,1396,99796.91380450124,-0.05268339440226555,0,0.0,Step_1396
349,1397,100000.0,-0.3198396563529968,2,0.0,Step_1397
349,1398,100000.0,-0.07490383088588715,1,0.0,Step_1398
349,1399,101635.37848212192,0.3791249394416809,0,0.0,Step_1399
349,1400,100000.0,0.224626824259758,2,0.0,Step_1400
350,1401,100000.0,0.10800464451313019,1,0.0,Step_1401
350,1402,99716.44839601105,-0.06612959504127502,1,0.0,Step_1402
350,1403,99453.92286435179,-0.0640057772397995,1,0.0,Step_1403
350,1404,102056.34987384356,0.5996566414833069,1,0.0,Step_1404
351,1405,102292.44262885978,0.05405082926154137,0,0.0,Step_1405
351,1406,102735.79238255437,0.10160385817289352,0,0.0,Step_1406
351,1407,100000.0,0.44717511534690857,2,0.0,Step_1407
351,1408,100000.0,-0.0010000000474974513,2,0.0,Step_1408
352,1409,100000.0,0.08682160079479218,1,0.0,Step_1409
352,1410,100000.0,0.08418966084718704,2,0.0,Step_1410
352,1411,100000.0,0.0,0,0.0,Step_1411
352,1412,100000.0,0.0,0,0.0,Step_1412
353,1413,100000.0,0.0,0,0.0,Step_1413
353,1414,100000.0,-0.0010000000474974513,2,0.0,Step_1414
353,1415,100000.0,-0.0010000000474974513,2,0.0,Step_1415
353,1416,100000.0,-0.10737638175487518,1,0.0,Step_1416
354,1417,99624.852253456,-0.09819881618022919,1,0.0,Step_1417
354,1418,99487.81198074586,-0.0361182764172554,1,0.0,Step_1418
354,1419,100000.0,-0.10956121981143951,2,0.0,Step_1419
354,1420,100000.0,-0.39725831151008606,1,0.0,Step_1420
355,1421,100000.0,0.045475125312805176,2,0.0,Step_1421
355,1422,100000.0,-0.0010000000474974513,2,0.0,Step_1422
355,1423,100000.0,-0.0010000000474974513,2,0.0,Step_1423
355,1424,100000.0,0.29508137702941895,1,0.0,Step_1424
356,1425,100043.72267332918,0.011980228126049042,0,0.0,Step_1425
356,1426,100000.0,0.07172758132219315,2,0.0,Step_1426
356,1427,100000.0,0.0,0,0.0,Step_1427
356,1428,100000.0,0.0,0,0.0,Step_1428
357,1429,100000.0,-0.0010000000474974513,2,0.0,Step_1429
357,1430,100000.0,0.02256971225142479,1,0.0,Step_1430
357,1431,100000.0,0.005377586465328932,2,0.0,Step_1431
357,1432,100000.0,-0.2697876989841461,1,0.0,Step_1432
358,1433,101851.13745631259,0.4927125871181488,0,0.0,Step_1433
358,1434,100000.0,0.25054073333740234,2,0.0,Step_1434
358,1435,100000.0,0.16894550621509552,1,0.0,Step_1435
358,1436,100441.00817818964,0.12166392058134079,1,0.0,Step_1436
359,1437,100000.0,-0.03857184574007988,2,0.0,Step_1437
359,1438,100000.0,0.0,0,0.0,Step_1438
359,1439,100000.0,-0.5197175145149231,1,0.0,Step_1439
359,1440,99489.53664316099,-0.13553939759731293,0,0.0,Step_1440
360,1441,99351.35752419563,-0.0369226448237896,1,0.0,Step_1441
360,1442,100219.83041653581,0.23159159719944,1,0.0,Step_1442
360,1443,98755.24595312188,-0.3794531524181366,1,0.0,Step_1443
360,1444,98588.51742941159,-0.04470937326550484,1,0.0,Step_1444
361,1445,99618.00896451308,0.2714017629623413,1,0.0,Step_1445
361,1446,99190.90986952922,-0.11216225475072861,0,0.0,Step_1446
361,1447,100000.0,-0.13993529975414276,2,0.0,Step_1447
361,1448,100000.0,-0.19337233901023865,1,0.0,Step_1448
362,1449,100000.0,-0.023834772408008575,2,0.0,Step_1449
362,1450,100000.0,-9.999999747378752e-05,0,0.0,Step_1450
362,1451,100000.0,-0.0010000000474974513,2,0.0,Step_1451
362,1452,100000.0,-0.5547975897789001,1,0.0,Step_1452
363,1453,100000.0,-0.001399048836901784,2,0.0,Step_1453
363,1454,100000.0,0.0,0,0.0,Step_1454
363,1455,100000.0,-0.0010000000474974513,2,0.0,Step_1455
363,1456,100000.0,0.0,0,0.0,Step_1456
364,1457,100000.0,-0.0010000000474974513,2,0.0,Step_1457
364,1458,100000.0,0.0,0,0.0,Step_1458
364,1459,100000.0,0.1623818427324295,1,0.0,Step_1459
364,1460,100733.26907188103,0.1904831975698471,1,0.0,Step_1460
365,1461,100756.7933535298,0.006069503258913755,1,0.0,Step_1461
365,1462,101372.441017167,0.15968109667301178,1,0.0,Step_1462
365,1463,100410.81428440283,-0.25290825963020325,1,0.0,Step_1463
365,1464,100000.0,-0.009335950016975403,2,0.0,Step_1464
366,1465,100000.0,-0.0010000000474974513,2,0.0,Step_1465
366,1466,100000.0,-0.46585965156555176,1,0.0,Step_1466
366,1467,99167.2683798724,-0.21041074395179749,1,0.0,Step_1467
366,1468,99782.19954782732,0.15637578070163727,0,0.0,Step_1468
367,1469,99410.5183414022,-0.09385740756988525,1,0.0,Step_1469
367,1470,98309.08725038766,-0.27553293108940125,1,0.0,Step_1470
367,1471,100000.0,-0.2778404653072357,2,0.0,Step_1471
367,1472,100000.0,0.0,0,0.0,Step_1472
